* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 19, 2024 11:37:20 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: bad fan that came in unit 23; intake off, exhaust 100 pwm; without volume on
* Measurement: Bad Fan in Unit 23 - 2
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2313.492432 40.295 -118.5371
2330.256836 40.794 62.4255
2347.142822 40.897 64.9590
2364.151123 40.586 80.4775
2381.282715 39.950 139.2390
2398.538574 39.850 170.3044
2415.919434 40.363 170.0190
2433.426270 40.775 162.5305
2451.059814 41.335 168.8547
2468.821289 42.159 -172.5588
2486.711426 42.768 134.6646
2504.731201 43.203 126.2498
2522.881592 43.735 127.5637
2541.163330 44.477 -70.0823
2559.577637 45.298 -95.5977
2578.125488 45.616 -48.0281
2596.807617 45.217 -1.1213
2615.625244 44.935 65.7610
2634.579102 45.391 48.9775
2653.670410 45.820 62.9971
2672.899902 45.578 -165.6760
2692.268799 44.966 146.2520
2711.778076 44.465 158.8152
2731.428711 44.048 172.7917
2751.221680 43.015 -161.1045
2771.158203 41.828 156.9751
2791.239258 41.966 179.7129
2811.465820 42.823 -156.2974
2831.838867 42.946 -152.4536
2852.359619 42.245 176.4167
2873.029053 41.020 153.3799
2893.848145 40.008 110.4829
2914.818115 39.217 136.8186
2935.940186 38.637 138.5542
2957.215332 38.495 136.6775
2978.644531 38.336 108.3455
3000.229004 38.140 34.7930
3021.969971 37.914 7.7102
3043.868408 37.513 -10.0374
3065.925537 37.478 -167.3022
3088.142578 38.224 -125.2361
3110.520508 39.296 -116.2239
3133.060547 39.692 -177.5349
3155.763916 39.293 154.0420
3178.631836 38.875 123.5085
3201.665527 38.675 119.3467
3224.866211 38.572 130.3804
3248.234863 38.473 138.1631
3271.772949 38.393 152.7930
3295.481445 38.748 -129.4172
3319.361816 39.500 -68.6150
3343.415283 40.495 -29.0818
3367.643066 41.214 109.4541
3392.046387 41.279 121.3611
3416.626465 40.284 134.6179
3441.384766 38.842 -102.5215
3466.322510 38.239 -157.9595
3491.440918 38.502 175.8137
3516.741455 38.739 -65.5857
3542.225098 38.988 -67.5107
3567.893555 39.766 -99.0117
3593.748047 40.496 -101.6309
3619.789795 40.338 -67.0251
3646.020264 39.771 -44.5891
3672.440918 39.133 62.4500
3699.052979 38.375 74.9961
3725.857910 38.197 -69.8027
3752.856934 39.073 -90.0010
3780.051758 39.751 -86.0505
3807.443604 39.164 -76.3198
3835.033936 37.921 -52.3804
3862.824219 37.534 53.2278
3890.815918 37.906 27.7717
3919.010254 38.457 -46.2124
3947.408936 39.452 -158.9038
3976.013428 40.140 163.2852
4004.825195 39.877 -40.8267
4033.845703 38.869 21.4561
4063.076660 38.429 62.7788
4092.519287 39.231 77.2546
4122.175293 40.219 51.7268
4152.046387 40.428 55.2625
4182.133789 39.944 73.1743
4212.439453 39.417 -142.1848
4242.964355 38.968 -77.6553
4273.710449 38.198 -40.6113
4304.679688 37.893 -27.5337
4335.873047 38.361 -40.9270
4367.292480 38.498 -35.7153
4398.939453 38.149 63.0537
4430.815918 38.098 100.0994
4462.923340 38.367 42.1626
4495.263672 38.096 6.0825
4527.838379 37.666 16.1719
4560.648926 37.705 15.0715
4593.697266 37.912 -59.5591
4626.984863 37.915 -70.2280
4660.513672 37.461 -14.4409
4694.285645 37.057 -20.3704
4728.302246 36.954 -84.2024
4762.565430 36.945 -76.3379
4797.077148 37.088 -57.3777
4831.838867 37.363 -52.7339
4866.852539 37.593 -117.3933
4902.119629 37.769 -131.2959
4937.642578 37.649 157.8721
4973.422852 37.304 173.8433
5009.462402 37.173 -128.7068
5045.763184 37.178 85.0688
5082.326660 37.298 68.1196
5119.155273 37.532 39.5249
5156.250977 37.434 -142.2991
5193.615234 37.045 -148.9695
5231.250488 36.989 172.6208
5269.158203 37.171 148.7961
5307.340820 37.124 136.9036
5345.799805 37.162 125.0405
5384.537598 37.504 -171.3274
5423.556152 37.707 -123.9019
5462.857422 37.516 -129.3716
5502.443359 37.270 -135.3159
5542.316406 37.974 111.9124
5582.478516 39.819 143.8887
5622.931641 41.503 164.6685
5663.677734 41.295 169.2383
5704.719238 39.602 -150.7026
5746.058105 38.107 -124.2456
5787.696289 37.298 -104.7051
5829.636230 36.735 154.5994
5871.880371 36.588 155.9141
5914.430664 36.817 -88.9832
5957.289062 36.852 -160.8792
6000.458008 36.760 -146.3972
6043.939941 36.773 -122.9177
6087.736816 36.878 -126.2686
6131.851074 36.937 91.1697
6176.285156 36.878 -67.5217
6221.041016 36.776 -73.8262
6266.121094 36.623 -14.2075
6311.527832 36.354 -47.8562
6357.263672 36.180 -101.5361
6403.331055 36.121 -106.5027
6449.732422 36.191 -117.6924
6496.469727 36.262 -108.3298
6543.545898 36.378 -131.5005
6590.962891 36.564 -140.0811
6638.723633 36.770 -107.3579
6686.830566 37.066 -104.8884
6735.286133 37.306 -111.9365
6784.092773 37.411 -102.8679
6833.252930 37.448 62.3215
6882.769531 37.452 122.9788
6932.645020 37.451 150.9841
6982.881836 37.262 -147.7554
7033.482910 37.182 -107.3652
7084.450195 37.218 -67.7756
7135.787109 37.163 44.1536
7187.496094 37.307 -127.8572
7239.579590 37.487 -150.7073
7292.040527 37.553 -59.1057
7344.881836 37.647 -33.3210
7398.105957 37.722 -28.7266
7451.715820 37.738 -12.6199
7505.713867 37.775 -162.4617
