* Measurement data measured by REW V5.30.2
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), L, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -20.0 dBFS with no timing reference
* Dated: Jan 29, 2024 4:02:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: sweep taken 0.5m from microphone, fan was run in oven for roughly a week at ~90degC; 
* Measurement: Bad Fan 4 -- Post-Oven
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2578.125488 69.347 17.0203
2596.807617 69.252 -1.2803
2615.625244 69.389 -35.6731
2634.579102 69.414 -40.4438
2653.670410 69.437 -50.5061
2672.899902 69.554 -52.7395
2692.268799 69.404 -75.6785
2711.778076 68.663 -99.2725
2731.428711 67.969 -114.1050
2751.221680 68.044 -57.7747
2771.158203 68.395 29.8965
2791.239258 69.039 35.9221
2811.465820 70.216 37.3245
2831.838867 71.181 37.0403
2852.359619 71.890 68.7705
2873.029053 72.287 126.2168
2893.848145 71.928 85.8010
2914.818115 71.131 67.6628
2935.940186 70.398 78.3582
2957.215332 70.205 -169.6343
2978.644531 70.072 141.3333
3000.229004 69.634 139.9111
3021.969971 68.968 -130.5747
3043.868408 68.071 -98.2734
3065.925537 67.225 -118.1819
3088.142578 66.577 18.8794
3110.520508 66.063 -106.7676
3133.060547 65.947 -102.3301
3155.763916 66.136 -83.6206
3178.631836 66.211 -66.6667
3201.665527 66.424 -58.0928
3224.866211 66.670 -9.3352
3248.234863 66.519 -85.2271
3271.772949 65.914 -130.1411
3295.481445 65.147 -122.4741
3319.361816 65.008 -125.3533
3343.415283 64.936 -167.0979
3367.643066 64.751 145.5635
3392.046387 64.532 -32.7637
3416.626465 64.394 -55.7627
3441.384766 64.341 -66.1448
3466.322510 64.410 -45.8987
3491.440918 64.667 12.1411
3516.741455 65.047 7.1660
3542.225098 64.884 20.0281
3567.893555 64.081 72.6538
3593.748047 63.685 76.6780
3619.789795 63.788 53.1770
3646.020264 63.582 52.1257
3672.440918 62.686 78.8503
3699.052979 61.426 87.0901
3725.857910 60.617 96.6487
3752.856934 61.306 172.4551
3780.051758 62.661 139.5732
3807.443604 63.708 102.9282
3835.033936 64.894 33.2043
3862.824219 66.386 94.7490
3890.815918 67.850 57.8311
3919.010254 69.644 -0.2578
3947.408936 71.264 -42.0103
3976.013428 71.803 -32.9844
4004.825195 71.311 34.1702
4033.845703 69.814 50.6372
4063.076660 67.872 9.5352
4092.519287 66.311 -18.9656
4122.175293 65.398 35.1257
4152.046387 65.235 45.4954
4182.133789 66.076 61.6907
4212.439453 67.857 60.9404
4242.964355 69.353 48.7861
4273.710449 69.717 41.4104
4304.679688 69.187 89.1323
4335.873047 68.044 80.1968
4367.292480 66.657 81.0142
4398.939453 65.856 102.5674
4430.815918 66.004 102.5972
4462.923340 66.587 100.1526
4495.263672 66.638 -177.9207
4527.838379 66.111 -176.5200
4560.648926 65.332 -167.8779
4593.697266 64.907 -93.9829
4626.984863 64.808 -97.2842
4660.513672 64.545 -154.9490
4694.285645 64.226 -165.8279
4728.302246 64.019 -118.8052
4762.565430 63.793 -76.4575
4797.077148 63.367 -37.9121
4831.838867 62.775 -17.1406
4866.852539 62.119 -2.9661
4902.119629 62.441 15.8169
4937.642578 63.557 13.5085
4973.422852 64.337 42.1450
5009.462402 64.498 55.4089
5045.763184 65.027 38.4570
5082.326660 66.068 24.8445
5119.155273 67.214 24.6345
5156.250977 68.249 -62.0046
5193.615234 69.158 41.1624
5231.250488 69.876 21.1516
5269.158203 70.527 -3.7778
5307.340820 70.798 6.7749
5345.799805 70.153 -15.9504
5384.537598 69.067 -13.1326
5423.556152 68.087 3.1670
5462.857422 67.218 8.8774
5502.443359 66.460 -0.9961
5542.316406 65.544 -11.8008
5582.478516 64.633 -2.5557
5622.931641 64.640 5.3918
5663.677734 65.032 -19.6204
5704.719238 65.379 -30.4771
5746.058105 66.124 -28.2043
5787.696289 66.477 -24.2224
5829.636230 65.745 -31.7812
5871.880371 64.988 -23.3347
5914.430664 64.955 -59.2097
5957.289062 64.909 -21.9036
6000.458008 64.480 75.4958
6043.939941 63.510 -154.6614
6087.736816 62.322 -169.3477
6131.851074 61.074 -17.3228
6176.285156 60.019 -32.8562
6221.041016 59.542 -15.9419
6266.121094 59.836 0.5649
6311.527832 60.649 21.6355
6357.263672 61.395 26.7644
6403.331055 61.918 35.2883
6449.732422 61.900 28.9717
6496.469727 61.432 17.5103
6543.545898 61.185 4.4177
6590.962891 61.129 89.9465
6638.723633 60.900 22.3542
6686.830566 60.805 -28.7744
6735.286133 61.338 -33.6333
6784.092773 62.487 -19.2107
6833.252930 63.588 -3.5007
6882.769531 64.944 14.4592
6932.645020 66.218 18.9749
6982.881836 67.330 23.9976
7033.482910 68.434 24.6289
7084.450195 69.076 31.9243
7135.787109 69.056 23.1787
7187.496094 68.538 -15.9653
7239.579590 67.715 -16.6592
7292.040527 66.958 -15.9565
7344.881836 66.864 56.1721
7398.105957 66.953 110.6899
7451.715820 66.558 42.6277
7505.713867 66.345 47.5613
7560.103516 66.783 51.5654
7614.887207 67.494 56.6316
7670.067871 67.775 79.7871
7725.648438 67.296 92.7974
7781.631836 66.602 97.2822
7838.020508 66.377 74.0291
7894.817871 66.691 27.0024
7952.026855 67.165 10.9031
8009.650391 67.327 -10.3159
8067.691406 66.904 -29.3159
8126.153320 66.089 -42.7488
8185.038574 65.126 -35.8525
8244.350586 64.274 -8.8877
8304.092773 63.411 -4.2634
8364.267578 62.719 3.1438
8424.878906 63.334 -7.7859
8485.928711 65.026 -92.6885
8547.420898 65.918 -167.9885
